Unnamed: 0,page,rows,link,text
302,https://www.panamaamerica.com.pa/politica?page=16,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/corte-suprema-de-justicia-elegira-reemplazo-del-magistrado-heriberto-arauz-1200844"">Corte Suprema de Justicia elegirá reemplazo del magistrado Heriberto Araúz</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">En ese sentido el presidente del Colegio Nacional de Abogados (CNA), Juan Carlos Araúz, plantea que debe ser de un jurista que transmita confianza ciudadana, al ser un magistrado que va a integrar a ese ente que regula las reglas de la controversia política.</p></div>",https://www.panamaamerica.com.pa/politica/corte-suprema-de-justicia-elegira-reemplazo-del-magistrado-heriberto-arauz-1200844,"El magistrado del Tribunal Electoral Heriberto Araúz termina su periodo en noviembre próximo, por lo cual la Corte Suprema de Justicia debe designar su reemplazo en los próximos meses.

Versión impresa

La designación de esta figura se dará con una Corte que cuenta con una mayoría nombrada por el gobierno de Laurentino Cortizo, y a un año y medio de las elecciones generales.

En ese sentido el presidente del Colegio Nacional de Abogados (CNA), Juan Carlos Araúz, plantea que debe ser de un jurista que transmita confianza ciudadana, al ser un magistrado que va a integrar a ese ente que regula las reglas de la controversia política.

Destaca que ""obviamente requiere que sea una persona que tenga un recorrido suficiente como para que la sociedad y los sujetos que van a ser regulados sientan que la trayectoria de esta persona genera confianza para esa difícil tarea que es dirimir los conflictos electorales"".

Considera que el perfil aparte de lo académico y lo especializado, debe ser un jurista integral que permita con su recorrido confianza en ejecutoria que demuestre que es un hombre o una mujer comprometida con el Estado de Derecho y con la democracia.

""Creo que más que nunca estas designaciones de la Corte requieren una aprobación ciudadana"", indica el jurista.

Recuerda que es una persona que llegará al cargo en un momento que se están fijando las reglas para la contienda electoral del 2024 y de allí la importancia que esta figura transmita objetividad, neutralidad, y distancia del interés de inclinar la balanza a tal o cual fuerza.'

10

años es el periodo por el cual será designado el nuevo magistrado. 32

años lleva Eduardo valdés Escoffery como magistrado del Tribunal Electoral

No obstante, el abogado y catedrático, Miguel Antonio Bernal duda que sea la Corte la que defina quién ocupa ese cargo, ya que al final acatará lo que le imponga el Ejecutivo.

VEA TAMBIÉN: Panamá reporta 12,351 casos de covid-19, y 14 muertes por esta enfermedad en las últimas horas

Incluso Bernal señala que será el vicepresidente de la República, José Gabriel Carrizo, quien al final tratará de imponer a ese nuevo magistrado del Tribunal Electoral, que podría ser una figura del PRD.

¡Mira lo que tiene nuestro canal de YouTube!"
306,https://www.panamaamerica.com.pa/politica?page=17,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/critican-poco-interes-del-gobierno-por-esclarecer-hechos-de-la-invasion-del-20-de-diciembre"">Critican poco interés del Gobierno por esclarecer hechos de la invasión del 20 de diciembre</a></h2><span class=""seccion-autor""><a href=""/autor/francisco-paz"">Francisco Paz</a></span><p class=""resumen"">Diputada Walkiria Chandler lamentó que el rechazo de su propuesta sobre declarar la fecha como Día de Duelo Nacional se deba a ""egos políticos"", mientras que la abogada Gilma Camargo cuestionó la labor de la comisión que investiga los hechos.</p></div>",https://www.panamaamerica.com.pa/politica/critican-poco-interes-del-gobierno-por-esclarecer-hechos-de-la-invasion-del-20-de-diciembre,"El nuevo rechazo a un proyecto que buscaba establecer el 20 de diciembre como Día de Duelo Nacional ha dejado serias dudas sobre el interés del Gobierno sobre esclarecer los hechos ocurridos durante la invasión de los Estados Unidos a Panamá, hace 32 años.

Versión impresa

La proponente del proyecto, la diputada independiente suplente, Walkiria Chandler, cuestionó que luego de un silencio de año y tres meses, sus colegas ni siquiera votaron en contra de su iniciativa, sino que se abstuvieron para que muriera en su cuna.

""Este no es un tema de quien se lleva el rédito político. Esta es una deuda de más de 30 años; aquí murieron panameños inocentes y como panameña me duele que simplemente por un tema político partidista y de egos, un proyecto noble como este no logre avanzar en una asamblea amañada"", expresó.

Y es que otro proyecto sobre el tema, que lleva la firma del actual presidente del Legislativo, Crispiano Adames, pareciera tener el aval de la cúpula de la Asamblea.

""Uno de los firmantes del proyecto 157 es el actual presidente de la Asamblea, que fue presidente de la Comisión de Trabajo y giró instrucciones para que en caso de prosperar algún proyecto fuese ese, donde él podría figurar"", dijo la diputada.

Por el lado del Ejecutivo, Chandler tampoco espera que se de algún avance en cuanto a la aspiración de que el 20 de diciembre sea establecido como de Duelo Nacional.

""Se ha tenido miedo de confrontar a las clases económicas, alegando que está muy próximo a las actividades decembrinas y que eso alteraría el orden económico"", piensa la diputada.'



La Comisión 20 de diciembre fue creada en 2016 y se le ha dado dos prórrogas para que pueda cumplir con su misión.



Sus integrantes han cuestionado los escasos recursos con que cuentan para realizar su labor.



Han sido varios los proyectos que establecían al 20 de diciembre como Día de Duelo Nacional rechazados en años anteriores, incluyendo uno que fue vetado por el expresidente Martín Torrijos, en 2007.



Deslindar responsabilidades, resarcir daños y estructurar una memoria histórica son los propósitos por los que se conformó la comisión 20 de diciembre.

El presidente se ha conformado con decretar esta fecha como de Duelo Nacional, pero sin incorporarla a la lista de días nacionales que establece el Código de Trabajo y que son de descanso obligatorio.

VEA TAMBIÉN: Astronautas se afinan para Serie del Caribe

Cuestiona a comisión

Por su parte, la abogada Gilma Camargo, quien representa a un grupo de víctimas de la invasión calificó como una farsa la labor que realiza la Comisión 20 de diciembre, la cual luego de cinco años no ha podido alcanzar ninguno de los objetivos por la cual se creó.

""Le han dado más de un millón de dólares y no vemos ni un resultado y las víctimas no sienten que hayan conseguido algo en esta situación"", sostuvo.

Camargo agregó que lo que la gente quiere saber es la verdad acerca de que estaban haciendo los oficiales de la Fuerzas de Defensa, los combatientes civiles, y las personas que estaban en El Chorrillo y otras áreas afectadas en ese momento histórico, algo que todavía no se esclarece.

""Todos los contactos que hemos tenido con soldados norteamericanos indican que hay muchos más muertos; todos los contactos que hemos tenido con panameños indican que hay otras fosas comunes"", declaró Camargo.

VEA TAMBIÉN: Desarrollan plataforma web 100% panameña para facilitar el aprendizaje de estudiantes de Medicina

La abogada duda que la comisión 20 de diciembre concluya en buena lid su misión, que era conocer la cantidad de muertos que dejó la agresión bélica, entre otras.

¡Mira lo que tiene nuestro canal de YouTube!"
309,https://www.panamaamerica.com.pa/politica?page=17,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/contraloria-revisara-salarios-gastos-de-representacion-y-movilizacion-de-alcaldes-y"">Contraloría revisará salarios, gastos de representación y movilización de alcaldes y representantes</a></h2><span class=""seccion-autor"">Redacción/<a class=""__cf_email__"" data-cfemail=""d0beb1b3b9bfbefea0b190b5a0b1a3b1feb3bfbd"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/@panamaamerica</span><p class=""resumen"">El contralor Gerardo Solís señaló que debido a la autonomía institucional que poseen los municipios en el país, las decisiones político administrativas adoptadas por cada Concejo con relación a su presupuesto son responsabilidad exclusiva de los alcaldes y representantes.</p></div>",https://www.panamaamerica.com.pa/politica/contraloria-revisara-salarios-gastos-de-representacion-y-movilizacion-de-alcaldes-y,"El contralor de la República, Gerardo Solís revisará los salarios, gastos de representación y movilización de los alcaldes y representantes.

Versión impresa

En un comunicado de la Contraloría General de la República se informó que: ""la Dirección Nacional de Fiscalización General hará una revisión de los salarios, gastos de representación y movilización de alcaldes y representantes de corregimientos"".

Esta decisión se da tras que saliera a la luz pública que hay concejales y alcaldes que ganan incluso más que el presidente de la República de Panamá.

En ese sentido, el contralor Gerardo Solís señaló que debido a la autonomía institucional que poseen los municipios en el país, las decisiones político administrativas adoptadas por cada Concejo con relación a su presupuesto son responsabilidad exclusiva de los alcaldes y representantes, no obstante, “cada asignación debe tener una sustentación que se va revisar minuciosamente”.

El funcionario indicó que en 2016, durante la administración pasada, el Consejo Municipal de Panamá acordó gastos de movilización por 3,000 dólares mensuales para cada representante;.

Luego en diciembre de 2017, mediante otros acuerdos, se aumentaron a 4,000 dólares mensuales.

En tanto en diciembre de 2019 se incrementó a 5,000. dólares mensuales.

Gerardo Solís dejó claro que todas esas decisiones tuvieron el refrendo del excontralor, Federico Humbert.

VEA TAMBIÉN: Enero de 2022 rompe récord en casos de covid-19 registrados en Panamá desde que se inició la pandemia

¡Mira lo que tiene nuestro canal de YouTube!"
312,https://www.panamaamerica.com.pa/politica?page=17,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá </span><h2 class=""titulo""><a href=""/politica/laurentino-cortizo-los-alcaldes-yo-quiero-que-esa-gente-se-equipare-lo-que-gana-un"">Laurentino Cortizo a los Alcaldes: 'Yo quiero que esa gente se equipare a lo que gana un presidente'</a></h2><span class=""seccion-autor"">Redacción/ <a class=""__cf_email__"" data-cfemail=""f59b94969c9a9bdb8594b59085948694db969a98"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/ @panamaamerica</span><p class=""resumen"">No veo a ningún periodista pidiéndole al Ejecutivo reducción de partida discrecional y de altos salarios, mientras reducen el 40% de inversión y funcionamiento (obras de las comunidades) a 22 municipios del país, dice el alcalde de Santiago.</p></div>",https://www.panamaamerica.com.pa/politica/laurentino-cortizo-los-alcaldes-yo-quiero-que-esa-gente-se-equipare-lo-que-gana-un,"""Aquí hay mucha gente que gana más que un presidente"", así reaccionó el presidente de la República, Laurentino Cortizo, ante cuestionamientos por salarios y beneficios de algunos alcaldes a nivel nacional.

Versión impresa

""No es que yo quiera equiparlo, yo quiero que esa gente se equipare a lo que gana un presidente"", dijo el mandatario. ""Yo vi la cifra y hay algunos que duplican lo que yo devengo"", dijo Cortizo.

Para el alcalde del distrito de Santiago, Samid Sandoval, se trata de una campaña contra alcaldes y representantes.

""Hablen o callen compañeros. No veo a ningún periodista pidiéndole al Ejecutivo reducción de partida discrecional y de altos salarios, mientras reducen el 40% de inversión y funcionamiento (obras de las comunidades) a 22 municipios del país"", publicó Sandoval en sus redes sociales.

Las reacciones de alcalde de Santiago, se da luego de una publicación que revela que alcaldes devengan ente 7 mil a más de 12 mil dólares mensuales.

Los ingresos resultan además de los salarios, de las asignaciones por gastos de movilización y representación que alcanzan hasta los 5 mil dólares, y las dietas por reuniones que superan los 350 dólares.

La lista la encabeza el alcalde capitalino, José Luis Fábrega que estaría devengando uno 12, 250 dólares mensuales, seguido de Rollyns Rodríguez de Arraiján con 10,850 dólares, seguidos de los alcaldes Rolando Alexis Lee de Colón, Héctor Valdés Carrasquilla de San Miguelito, todos por encima de los 10 mil dólares.

En el listado también figuran los alcaldes de La Chorrera, Tomás Velásquez, Boquete Joswar Alvarado, Marcos Beitías de Barú, Antonio Araúz de David, Yessica Romero de Changuinola y Samid Sandoval de Santiago.

VEA TAMBIÉN: Cambios a circuitos electorales en lista de espera

El presidente Laurentino Cortizo se refiere al tema de los salarios de alcaldes y representantes. Vía: @victorarosemena pic.twitter.com/PgUykiASl4— PanamáAmérica (@PanamaAmerica) January 17, 2022

¡Mira lo que tiene nuestro canal de YouTube!"
314,https://www.panamaamerica.com.pa/politica?page=17,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/tribunal-electoral-requerira-de-35000-colaboradores-para-las-elecciones-generales-de-2024"">Tribunal Electoral requerirá de 35,000 colaboradores para las elecciones generales de 2024</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">En el presente año ya se fijó 6 millones de dólares para las actividades pre-electorales. Se está preparando el presupuesto para el resto de las actividades correspondientes a los años 2023 y 2024.</p></div>",https://www.panamaamerica.com.pa/politica/tribunal-electoral-requerira-de-35000-colaboradores-para-las-elecciones-generales-de-2024,"El Tribunal Electoral (TE) requerirá de al menos 35 mil colaboradores para las elecciones generales de 2024.

Versión impresa

Esta cifra podría variar dependiendo de la cantidad de corporaciones electorales que se tengan que instalar y el personal de apoyo de las mismas.

Todavía el Tribunal no ha fijado cuánto presupuesto se necesitará para esoc comicios de mayo de 2024.

No obstante, para el presente año ya se fijó 6 millones de dólares para las actividades pre-electorales. Se está preparando el presupuesto para el resto de las actividades correspondientes a los años 2023 y 2024

Si bien los magistrados del Tribunal Electoral están a la espera de un fallo de la Corte Suprema de Justicia sobre la inconstitucionalidad de las reformas electorales, no consideran que va haber retraso en la organización de los comicios.

Actualmente se está preparando el Plan General de Elecciones (PLAGEL), que consiste en un proyecto en el cual se desarrollan todas las tareas y actividades necesarias para planificar y ejecutar la organización del evento, de acuerdo con las responsabilidades que se asignan a las diferentes comisiones de trabajo

El cronograma, llamado calendario, aparecerá en el Decreto Reglamentario de Elecciones, el que será publicado en el Boletín Electoral dentro de algunos meses

Por el momento, hay ocho partidos políticos legalmente constituidos y uno que espera realizar la convención nacional para recibir el aval del Tribunal Electoral.

VEA TAMBIÉN: El 37% de la población penitenciaria no ha sido condenada, mientras hacinamiento se agrava

Los partidos en formación tienen hasta el 31 de diciembre de 2022 para constituirse, de lo contrario no podrán participar de las futuras elecciones.

El Decreto 35 de 2019, establece que para poder fundar un partido político se requiere de 39,296 adherentes.

En cuanto a las elecciones primarias, el Código Electoral establece el periodo que va del 1 de junio y el 31 de julio de 2023, para realizar esos comicios.

¡Mira lo que tiene nuestro canal de YouTube!"
319,https://www.panamaamerica.com.pa/politica?page=17,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/asamblea-nacional-aprueba-proyecto-que-regula-el-ejercicio-de-la-profesion-de-ortesistas"">Asamblea Nacional aprueba proyecto que regula el ejercicio de la profesión de Ortesistas-Protesistas</a></h2><span class=""seccion-autor"">Redacción/<a class=""__cf_email__"" data-cfemail=""ed838c8e848283c39d8cad889d8c9e8cc38e8280"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/@panamaamerica</span><p class=""resumen"">El documento establece que las dependencias gubernamentales, inclusive las autónomas, personas naturales o jurídicas, que se dediquen a la venta de aditamentos ortésicos, protésicos e insumos para la confección de los mismos, tendrán la obligación de contar con Ortesistas y Protesistas idóneos.</p></div>",https://www.panamaamerica.com.pa/politica/asamblea-nacional-aprueba-proyecto-que-regula-el-ejercicio-de-la-profesion-de-ortesistas,"La Asamblea Nacional aprobó en tercer debate el Proyecto 203, ""que regula y reconoce el ejercicio de la profesión de Ortesistas-Protesistas y se dictan otras disposiciones"".

Versión impresa

Este proyecto depende ahora de la sanción del Ejecutivo.

Según sus impulsores con esta norma el área de Salud se fortalece con personal idóneo al tramitarse una nueva legislación que crea el escalafón para Ortetistas y Protesistas.

El documento establece que las dependencias gubernamentales, inclusive las autónomas, personas naturales o jurídicas, que se dediquen a la venta de aditamentos ortésicos, protésicos e insumos para la confección de los mismos, tendrán la obligación de contar con Ortesistas y Protesistas idóneos.

Aparte de establecer el 2 de mayo Día Nacional en honor a estos servidores de la Salud, que contribuyen a la rehabilitación física de las personas y su vuelta a sociedad, se garantizan sus derechos laborales y salariales.

La iniciativa, cuya propuesta surgió de la Participación Ciudadana, se señala que el licenciado en órtesis-prótesis está en capacidad de evaluar, conceptuar, diseñar, elaborar y adaptar aditamentos ortésicos y protésicos, según la necesidad del paciente y los objetivos del médico tratante, bajo su evolución o prescripción.

Se aclara que su labor esencialmente se concentra en pacientes con afecciones neuromusculoesquelética que ameriten el uso de aditamentos ortésicos o protésicos.

Este documento fue avalado por los diputados durante las sesiones virtuales desarrolladas esta semana.

VEA TAMBIÉN: Panamá ha colocado 618,227 dosis de refuerzo, y un total de 6,601,306 vacunas contra la covid-19

¡Mira lo que tiene nuestro canal de YouTube!"
321,https://www.panamaamerica.com.pa/politica?page=17,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/dos-anos-y-cuatro-meses-de-las-elecciones-generales-lo-unico-claro-es-la-popularidad-de"">A dos años y cuatro meses de las elecciones generales, lo único claro es la popularidad de Ricardo Martinelli</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">Para los analistas políticos, Jaime Porcell y Gilberto Boutin, en este momento solo el expresidente Ricardo Martinelli se vislumbra como un candidato fuerte para esos comicios, ya que el resto de los partidos no cuentan con una figura de fortaleza para atraer al electorado.</p></div>",https://www.panamaamerica.com.pa/politica/dos-anos-y-cuatro-meses-de-las-elecciones-generales-lo-unico-claro-es-la-popularidad-de,"A dos años y cuatro meses de celebrarse las elecciones generales en Panamá, el panorama político solo apunta a una figura con muchas opciones de volver a ser presidente de la República, Ricardo Martinelli, en una contienda donde hasta ahora podrían participar nueve partido políticos.

Versión impresa

En esta nación centroamericana hay ocho colectivos legalmente constituidos y uno en espera de realizar la convención para poder solicitar la formalización al Tribunal Electoral (TE).

Estos ocho colectivos legalmente constituidos son: Partido Revolucionario Democrático (PRD), Molirena, Partido Panameñista, Partido Popular, Cambio Democrático, Partido Alianza, Realizando Metas (RM) y el Partido Alternativa Independiente Social (PAIS).

Mientras que en espera de ser formalizado se encuentra el Movimiento Otro Camino que lideriza Ricardo Lombana.

Pero más que partidos políticos analistas consideran que los resultados de las elecciones del 5 de mayo de 2024 estarán centrados en figuras específicas.

Para los analistas políticos, Jaime Porcell y Gilberto Boutin, en este momento solo el expresidente Ricardo Martinelli se vislumbra como un candidato fuerte para esos comicios, ya que el resto de los partidos no cuentan con una figura de fortaleza para atraer al electorado.

En ese sentido Jaime Porcell indica que sin dudas el nombre del exmandatario Ricardo Martinelli es el que más opciones tiene en este momento.

“Si le permiten correr, no hay dudas que Ricardo Martinelli será la figura más fuerte de esa contienda, y más cuando los otros colectivos aún no tienen a ese líder que le podrían hacer frente”, destaca Porcell.

VEA TAMBIÉN: Extranjeros condenados por delitos dolosos, entre lo más expulsados de Panamá en 2021

Los analistas plantean que si bien todavía falta mucho camino que recorrer, la percepción y las encuestas de opinión reflejan la gran aceptación del electorado por la figura de Ricardo Martinelli.

En el caso del oficialista PRD, Porcell considera que su abanderado será el vicepresidente José Grabriel Carrizo, no obstante que la primera prueba de fuego para este político será lograr el control de su colectivo como Secretario General.

Para mayo próximo el gobernante PRD debe estar eligiendo al nuevo Comité Ejecutivo Nacional (CEN), dirigencia que le corresponderá organizarse con miras a los comicios de mayo de 2024 y poder optar por la reelección de ese colectivo en la Presidencia de la República.

En tanto para este mes se tiene previsto que el Partido Panameñista escoja a su nueva dirigencia. Para el cargo de presidente están optando Kathleen Levy y José Isabel Blandón.

VEA TAMBIÉN: Ingresos a hospital covid de la Ciudad de la Salud se han disparado en los últimos tres días

Un año antes de las elecciones generales se espera que Cambio Democrático esté renovando su dirigencia, no obstante el actual presidente del colectivo Rómulo Roux ha abierto un proceso de expulsión a quien podría ser su contrincante, la diputada Yanibel Ábrego.

¡Mira lo que tiene nuestro canal de YouTube!"
323,https://www.panamaamerica.com.pa/politica?page=17,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/sistema-de-proteccion-menores-es-aprobado-en-la-asamblea-ahora-falta-la-parte-judicial"">Sistema de protección a menores es aprobado en la Asamblea; ahora falta la parte judicial</a></h2><span class=""seccion-autor""><a href=""/autor/francisco-paz"">Francisco Paz</a></span><p class=""resumen"">El proyecto 567 está por ser enviado al Órgano Ejecutivo, luego de ser aprobado en tercer debate este martes. Ahora falta por discutir en el Pleno, el 569, que establece el Régimen de Protección Integral.</p></div>",https://www.panamaamerica.com.pa/politica/sistema-de-proteccion-menores-es-aprobado-en-la-asamblea-ahora-falta-la-parte-judicial,"La Asamblea Nacional estrenó este martes su primera sesión virtual del año, aprobando en tercer debate el proyecto 567 que establece un Sistema de Garantías y de Protección Integral de los Derechos de la Niñez y la Adolescencia, una ""deuda pendiente con la niñez"", destacó la ministra de Desarrollo Social (Mides), María Inés Castillo.

Versión impresa

En una sesión en la que participaron en su mayoría diputadas, se advirtió que para que esta nueva legislación pueda operar en forma integral se hace necesaria, también, la aprobación del proyecto de ley 569, el cual crea un Régimen de Protección Integral de la Niño, Niña y Adolescente, que actualmente se encuentra a la espera de segundo debate.

""Es el articulador del tema que establece el sistema judicial de protección. Este proyecto 567, si no se aprueba el 569, tenemos un pedazo que no estamos trayendo a ley de la República"", dijo la diputada del Molirena, Corina Cano.

Otro tema que abordaron las parlamentarias fue la reglamentación de las últimas normas que están siendo aprobadas para la protección de la niñez y la familia. En este sentido, la diputada Marilyn Vallarino, dijo que varias de estas normas adolecen de la falta de un reglamento, a pesar de que fueron aprobadas hace varios meses atrás.

En Panamá, generalmente una ley es reglamentada, con excepciones, un año después de que es sancionada por el presidente de la República.

VEA TAMBIÉN: Siguen las anomalías en licitación del Metro de Panamá

El proyecto 567 nació el año pasado, luego que una subcomisión legislativa confirmara supuestos casos de maltrato y violaciones a menores de edad con discapacidad recluidos en albergues regentados por el Estado.

La indignación popular por estos hechos se tradujo en protestas públicas y esfuerzos legislativos para evitar y castigar con más severidad los delitos en contra de la niñez.

En la Asamblea fueron presentados varios proyectos, incluyendo este, el cual fue trabajado por espacio de varios meses con la ayuda de técnicos del Mides, pasando de 48 artículos a más de 200.

Y es que Panamá era una de pocas naciones en la región que no contaban con un sistema de protección de los derechos de la niñez, algo que ahora ya está definido, precisando la responsabilidad de cada institución vinculada.

¡Mira lo que tiene nuestro canal de YouTube!"
328,https://www.panamaamerica.com.pa/politica?page=18,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/diputado-juan-diego-vasquez-positivo-covid-19-1200100"">Diputado Juan Diego Vásquez, positivo a covid-19</a></h2><span class=""seccion-autor"">Redacción / <a class=""__cf_email__"" data-cfemail=""7f111e1c161011510f1e3f1a0f1e0c1e511c1012"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> / @panamaamerica</span><p class=""resumen"">El diputado Juan Diego Vásquez aseguró que cumplirá con sus labores en la Asamblea Nacional de forma virtual.</p></div>",https://www.panamaamerica.com.pa/politica/diputado-juan-diego-vasquez-positivo-covid-19-1200100,"El diputado independiente Juan Diego Vásquez informó en su cuenta de Twitter que dio positivo a covid-19.

Versión impresa

""A pesar de tomar todas las medidas he dado positivo a COVID. Afortunadamente no tengo ningún síntoma. Cuídense mucho y protejan a su familia"", comentó Vásquez en su cuenta de red social.

""La Asamblea Nacional estará trabajando virtual, así que cumpliré con mis labores como siempre lo he hecho"", agregó.

El pasado 5 de enero la directiva de la Asamblea Nacional resolvió convocar a sesiones virtuales, luego de conocerse que varios de sus colaboradores del área administrativa, resultaron positivos al contagio de covid-19.

Según confirmó ese día el diputado Leandro Ávila, se habla ""alrededor de 2, 3, inclusive 4 colegas que pudieran tener covid-19"".

Destacar que las sesiones virtuales se celebrarán del martes 11 al jueves 13 de enero de 2022 en horas de la mañana.

De acuerdo con la resolución 219, el primer llamado se hará a las 10:00 a.m. y el segundo a las 10:30 a.m. El documento lleva la firma del presidente de la Asamblea Nacional, Crispiano Adames, y del secretario general, Quibián Panay.

Los diputados compartieron por primera vez en este año el domingo 2 de enero, en la ceremonia de instalación de la segunda legislatura del tercer periodo de sesiones ordinarias de la Asamblea Nacional.

VEA TAMBIÉN: Fallece la exprimera dama Ruby Moscoso

Panamá acumula 512,402 casos de covid-19 y 7,449 muertes por esta enfermedad en más de 21 meses de pandemia.

A pesar de tomar todas las medidas he dado positivo a COVID.



Afortunádamente no tengo ningún síntoma. Cuídense mucho y protejan a su familia.



La Asamblea Nacional estará trabajando virtual asique cumpliré con mis labores como siempre lo he hecho.— Juan Diego Vásquez (@JDVasquezGut) January 7, 2022

¡Mira lo que tiene nuestro canal de YouTube!"
330,https://www.panamaamerica.com.pa/politica?page=18,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/el-lunes-10-de-enero-sera-dia-de-descanso-obligatorio-1200002"">El lunes 10 de enero será día de descanso obligatorio</a></h2><span class=""seccion-autor"">Redacción | EFE | @panamaamerica</span><p class=""resumen"">Como la fecha coincidió con el domingo, día de descanso obligatorio, el día de descanso establecido para el día 9 de enero, se corre para lunes.</p></div>",https://www.panamaamerica.com.pa/politica/el-lunes-10-de-enero-sera-dia-de-descanso-obligatorio-1200002,"El próximo lunes 10 de enero será día de descanso obligatorio por motivo de la gesta patriótica del 9 de enero de 1964.

Versión impresa

Mediante un comunicado el Ministro de Trabajo y Desarrollo Laboral confirmó el traslado del día de descanso para lunes de acuerdo a lo establecido en los artículos 47 y 49 del Código de Trabajo.

Es decir, que como la fecha coincidió con el domingo, día de descanso obligatorio, el día de descanso establecido para el día 9 de enero, se corre para lunes.

La medida aplica a todas las empresas y actividades del sector privado, así como a las entidades públicas, a nivel nacional.

""El trabajo en día de descanso obligatorio por fiesta o duelo nacional, se pagará con un 150% de recargo sobre el salario de la jornada ordinaria de trabajo"", explicó el Mitradel.

Además, informó que se debe asignar al trabajador otro día de descanso como compensación.

""Trabajo prestado en el lunes siguiente al día de fiesta o duelo nacional que recaiga domingo o en el día que se concede como compensación, será de un 50% sobre el salario de la jornada ordinaria.

Tanto el Municipio de Panamá como el Municipio de San Miguelito decretaron Ley Seca para el próximo domingo 9 de enero.

VEA TAMBIÉN: Abogado William Moore, cabecilla de supuesta red dentro del Ministerio Público

Se establecen sanciones que van de 100 a mil dólares a quienes infrinjan estas restricciones.

La Policía Nacional, los agentes de vigilancia municipal, inspectores municipales, jueces de paz diurnos y nocturnos y funcionarios de cumplimiento fueron autorizados para que hagan cumplir las disposiciones del presente decreto.

¡Mira lo que tiene nuestro canal de YouTube!"
