Unnamed: 0,page,rows,link,text,url,title
343,https://www.panamaamerica.com.pa/politica?page=19,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/ministro-juan-manuel-pino-desmiente-que-vaya-renunciar-1199655"">Ministro Juan Manuel Pino desmiente que vaya a renunciar</a></h2><span class=""seccion-autor"">Redacción / <a class=""__cf_email__"" data-cfemail=""7c121d1f151312520c1d3c190c1d0f1d521f1311"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> / @panamaamerica</span><p class=""resumen"">Pino aseguró que cuenta con salud, fortaleza y entusiasmo para seguir trabajando en el Ministerio de Seguridad Pública.</p></div>",https://www.panamaamerica.com.pa/politica/ministro-juan-manuel-pino-desmiente-que-vaya-renunciar-1199655,"Juan Manuel Pino dijo este jueves que se mantendrá al frente del Ministerio de Seguridad Pública (Minseg) hasta que el presidente de la República, Laurentino Cortizo, lo decida.

Versión impresa

Las declaraciones de Pino se dieron ante los rumores de que iba a renunciar a su cargo.

""¿Qué iba a renunciar? No sabía eso"", dijo Pino, luego de la ceremonia de destrucción de 1,000 armas de fuego en la sede de la Policía Nacional, en Ancón.

""Yo fui puesto por el presidente de la República y estaré hasta el día que él me diga"", agregó.

Pino aseguró que cuenta con salud, fortaleza y entusiasmo para seguir trabajando en el Ministerio de Seguridad Pública.

""Yo estoy aquí hasta que el presidente me diga, con toda la disposición y algo muy importante, lealtad hacia el presidente, hacia el país y hacia nuestra bandera que todas las mañanas la veo en el Cerro Ancón"", precisó.

En febrero de 2020, el mandatario Cortizo designó al comisionado Pino como ministro de Seguridad Pública.

La designación se promulgó a través del Decreto No. 13 del día 5 de febrero de 2020, a través de Gaceta Oficial.

VEA TAMBIÉN: Corte Suprema de Justicia declara inexequible proyecto de Ley que crea seis corregimientos en la comarca Ngäbe Buglé

Al momento de su designación, Pino ejercía el cargo de director del Servicio Nacional Aeronaval (Senan) desde julio de 2018.

Destacar que Pino llegó al Ministerio de Seguridad Pública en reemplazo de Rolando Mirones, quien presentó su renuncia luego de la fuga del dominicano Gilberto Ventura Ceballos de la cárcel La Nueva Joya.

Ante los rumores de una supuesta renuncia, el ministro de Seguridad, Juan Pino, explicó que estará en el cargo hasta que el presidente Laurentino Cortizo lo decida. Vía: @victorarosemena pic.twitter.com/8FY09Z7DjE— PanamáAmérica (@PanamaAmerica) December 30, 2021

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
345,https://www.panamaamerica.com.pa/politica?page=19,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/toda-persona-extraditada-se-le-aplica-el-principio-de-especialidad-1199509"">'A toda persona extraditada se le aplica el Principio de Especialidad'</a></h2><span class=""seccion-autor"">Redacción | <a class=""__cf_email__"" data-cfemail=""f896999b919796d68899b89d88998b99d69b9795"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> | @panamaamerica</span><p class=""resumen"">Más allá de estar de acuerdo con que si el expresidente Ricardo Martinelli mantiene el Principio de Especialidad, juristas especialistas en derecho internacional consideran que la aplicación de la figura está claramente predefinida en convenios internacionales.</p></div>",https://www.panamaamerica.com.pa/politica/toda-persona-extraditada-se-le-aplica-el-principio-de-especialidad-1199509,"Las figuras jurídicas de la Extradición y el Principio de Especialidad se están aplicando en este momento en torno a una figura y no a lo que está predefinido en los acuerdos internacionales.

Versión impresa

Según abogados especialistas en derecho internacional, cualquier interpretación contraria a lo que se establecen en los convenios bilaterales, es una interpretación forzada al margen del derecho y contraria a lo que dice el derecho internacional público, incluso de conflicto de poder o político.

De acuerdo con los juristas, la norma es clara: Cuando una persona es extradita, el país que solicitó la persona extraditada se compromete a procesar a esa persona única y exclusivamente en función del delito por el cual fue extraditado.

""Cuando una persona es extraditada se le aplica el Principio de Especialidad, punto. Cualquier otra interpretación obedece a un criterio político o a cualquier otro criterio que muy poco tiene que ver con el respeto de la institucionalidad y con el respeto y salvaguarda de las instituciones"".

Así lo expresó el abogado internacionalista, Luis Fuente Montenegro, quien es del criterio que el tema de la extradición entre Panamá y Estados Unidos es un tema convencional, un tema de derecho internacional público que está predefinido al margen de lo que diga cualquier otro jurista o cualquier otra persona.

""Las interpretaciones al margen de lo que tradicionalmente se ha entendido de las instituciones de la Extradición y del Principio de Especialidad es otra cosa... y que salvo en este momento histórico se le ha dado una interpretación al margen de lo que tradicionalmente la doctrina siempre ha señalado sobre el principio de la especialidad en relación con la extradición."", agregó.

Fuente Montenegro aclaró que su análisis no lo hace en función a la figura de Ricardo Martinelli, sino en función de una institución que se llama extradición y de un principio que rige, nos guste o no, en esa institución es el Principio de Especialidad.

""Circunstancialmente, se le está aplicando directamente a Ricardo Martinelli, pero se trata de una institución, que históricamente se le puede aplicar a cualquier otra persona. Cualquier otra interpretación es una interpretación forzada, al margen del derecho, contraria a lo que dice el derecho internacional público"", dijo.

VEA TAMBIÉN: Incautan 298 paquetes de droga en France Field, Colón

El jurista explicó que una investigación en Panamá no depende de que la justicia de Estados Unidos señale o diga tal situación, porque se trata de jurisdicciones totalmente diferentes, pero aseguró que hay un tema mancomunado que es el tema de la extradición, el cual se regula mediante convenios que señalan de forma categórica la aplicación del Principio de Especialidad.

Por su parte, el también abogado internacionalista, Julio Berrío, precisó que el Principio de Especialidad solo se pierde por la renuncia del extraditado.

""Ese es un principio que rige en el derecho internacional y en los tratados de extradición de los países, ya sean de carácter bilateral o multilaterales"", destacó.

Según Berrío, el expresidente Ricardo Martinelli mantiene el Principio de Especialidad y no puede ser juzgado por otros delitos no contemplados en el acuerdo de extradición.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
347,https://www.panamaamerica.com.pa/politica?page=19,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/culmina-periodo-de-los-tres-primeros-grupos-para-buscar-firmas-para-la-constituyente"">Culmina periodo de los tres primeros grupos para buscar firmas para la constituyente paralela </a></h2><span class=""seccion-autor"">Redacción | <a class=""__cf_email__"" data-cfemail=""402e2123292f2e6e30210025302133216e232f2d"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> | @panamaamerica</span><p class=""resumen"">El grupo Movimiento Justicia Social recogió 320 firmas (el periodo venció el 3 de noviembre); mientras que el Movimiento Ciudadano Panamá Decide recopiló 5,005 rúbricas (su tiempo acabó el pasado 15 de diciembre).</p></div>",https://www.panamaamerica.com.pa/politica/culmina-periodo-de-los-tres-primeros-grupos-para-buscar-firmas-para-la-constituyente,"El Tribunal Electoral (TE) dio por terminado el periodo para que los tres grupos que estaban autorizados para recopilar 580,742 firmas con el fin de convocar una constituyente paralela.

Versión impresa

El grupo Movimiento Justicia Social recogió 320 firmas (el periodo venció el 3 de noviembre); mientras que el Movimiento Ciudadano Panamá Decide recopiló 5,005 rúbricas (su tiempo acabó el pasado 15 de diciembre).

En tanto, Firmo por Panamá recaudó 11,708 (el 22 de diciembre expiró su término para llegar a la meta).

De acuerdo con la entidad, en total se recogieron 17,033 rúbricas, de las cuales el 68% representan a Firmo por Panamá, el 29% a Movimiento Ciudadano Panamá Decide y el 2% al Movimiento Justicia Social.

VEA TAMBIÉN 7 de cada 10 panameños dice que el crimen y la delincuencia en el país han aumentado, según encuesta

El grupo Movimiento Nueva Voz se encuentra en estos momentos en periodo de trámite en el TE para recoger firmas.

¡Mira lo que tiene nuestro canal de Youtube!","
","
"
355,https://www.panamaamerica.com.pa/politica?page=19,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/un-ataque-politico-representa-la-divulgacion-de-video-sobre-supuesta-reunion-que-involucra"">Un ataque político representa la divulgación de video sobre supuesta reunión que involucra Ricardo Martinelli </a></h2><span class=""seccion-autor"">Redacción | <a class=""__cf_email__"" data-cfemail=""e38d82808a8c8dcd9382a38693829082cd808c8e"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> | @panamaamerica</span><p class=""resumen"">Vallarino explicó que Martinelli se reunió en un restaurante con el exrepresentante de Bella Vista, Virgilio Crespo, y que el encuentro no tiene relación con ninguna de las juezas, ni con el caso de pinchazos telefónicos.</p></div>",https://www.panamaamerica.com.pa/politica/un-ataque-politico-representa-la-divulgacion-de-video-sobre-supuesta-reunion-que-involucra,"El abogado Alfredo Vallarino indicó que la divulgación del video sobre supuesta reunión que involucra al expresidente Ricardo Martinelli, no es un tema jurídico, sino político.

Versión impresa

Vallarino explicó que Martinelli se reunió en un restaurante con el exrepresentante de Bella Vista, Virgilio Crespo, y que el encuentro no tiene relación con ninguna de las juezas, ni con el caso de pinchazos telefónicos.

""Obviamente hay alguien actuando con maldad, zaña, morbo, porque Ricardo Martinelli no se reúne ahí con ningún familiar de ningún juez, en absoluto"", agregó.

Para Vallarino, si hubiese algo irregular en el video de 20 minutos, la gente del diario digital Foco hubiese publicado el video completo.

El jurista considera que es absurdo pensar que Martinelli se va a reunir en un restaurante para supuestamente chatearse de una mesa a otra, con la persona que dicen es el esposo de una de las juezas.

La defensa del expresidente dijo que no tienen problemas con que se hagan investigaciones, pero espera que así mismo como actuaron para abrir la investigación actúen para cerrarlo.

""Que rápidamente le digan al país este señor mintió en la cara al todo el país, porque no pasó nada en el video"", sostuvo Vallarino.

VEA TAMBIÉN Foco miente y hace campaña 'sucia' contra Ricardo Martinelli

Por último, Vallarino precisó que el procurador encargado, Javier Caraballo, sabe que no había que pagar ningún centavo para ganar el caso pinchazos, porque no había ningún sustento.

¡Mira lo que tiene nuestro canal de Youtube!","
","
"
361,https://www.panamaamerica.com.pa/politica?page=20,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/diferencias-politicas-afloran-tras-aprobacion-de-presupuesto-del-distrito-capital-1198472"">Diferencias políticas afloran tras aprobación de presupuesto del distrito capital</a></h2><span class=""seccion-autor""><a href=""/autor/francisco-paz"">Francisco Paz</a></span><p class=""resumen"">Dos representantes panameñistas fueron los únicos que se opusieron, aduciendo que priman intereses políticos. El alcalde restó importancia a las críticas y, en cambio, dijo que ambos salieron derrotados en las últimas elecciones internas de su partido.</p></div>",https://www.panamaamerica.com.pa/politica/diferencias-politicas-afloran-tras-aprobacion-de-presupuesto-del-distrito-capital-1198472,"El alcalde de Panamá, José Luis Fábrega, aseguró que el presupuesto del municipio para 2022, que fue aprobado este martes con el voto de 24 de los 26 concejales, es balanceado transparente y debidamente sustentado.

Versión impresa

Fábrega responde de esta manera a las críticas realizadas por los ediles panameñistas Guillermo Bermúdez y Ricardo Domínguez, los únicos que votaron en contra, quienes consideran que el presupuesto, que asciende a $330 millones, está inflado y responde a intereses políticos, debido a que el próximo año habrá elecciones a lo interno del gobernante Partido Revolucionario Democrático (PRD).

“Ambos después de las elecciones del Panameñismo para escoger convencionales del 21 de noviembre, quedaron más aplastados que una cucaracha”, expresó el alcalde.

Debate

A juicio de Bermúdez, representante de Don Bosco, la gestión de Fábrega solo ha invertido $4.1 millones en el tiempo que lleva en el cargo y que, contrario a lo que manifiesta Fábrega, de la pasada administración alcaldicia (José Blandón Figueroa) no quedó deudas.

“Eso es falso. Solamente invierten $15 millones para pagar deudas anteriores”, dijo.

Al respecto, el alcalde reiteró que la pasada administración alcaldicia dejó de pagar $50.4 millones en concepto de pago a proveedores y $8 millones a proveedores de las juntas comunales.

“El único proyecto que la administración pasada terminó fueron las aceras de Vía España. Nosotros estamos terminando los proyectos que dejaron inconclusos y estamos a punto de culminar, por ejemplo, el parque norte”, dijo Fábrega.

Otro punto de discordia, de acuerdo con Bermúdez, es que este año solo se pudo recaudar $100 millones y ante una pandemia que todavía continúa no se explica como la alcaldía se ha proyectado un presupuesto propio de $171 millones.

VEA TAMBIÉN: Panamá cierra 'exitoso' año contra el narcotráfico y récord de incautaciones

Sobre este tema, Fábrega anunció que en conversaciones con el sector privado se han llegado a acuerdos para realizar ajustes a tasas municipales, así como se generarán ingresos de otros proyectos.

“En conversaciones con la Cámara de Comercio, se hicieron ajustes en las tasas y contribuciones de publicidad exterior fija y móvil. Además, en la automatización y eliminaciones de las tarjetas de papel de traspaso vehicular, que también ha frenado fuga de divisas por fraude”, dijo la autoridad local.

El alcalde está seguro que con estas fuentes, además de las reactivaciones en el sector de la construcción no solo alcanzarán los 171 millones en recaudación, sino que lo superarán.

“Usted no se imagina la gran cantidad que hemos reactivado en obras y construcciones”, dijo Fábrega, posición de la que discrepa el representante de Bella Vista, Ricardo Domínguez.

VEA TAMBIÉN: Auditoría del subsidio de Cambio Democrático reveló delitos en alquileres, ¿quiénes se beneficiaron?

“Hablan de incrementar ingresos en construcción y todos saben que la construcción también va a seguir paralizada el próximo año”, comentó el concejal.

Otro tema que fue objeto de debate fue la justificación de ajuste salarial a funcionarios con más de una década de laborar en la alcaldía y que tienen salarios entre $600 y $650.

Domínguez dijo que en la reunión de la comisión de Hacienda del Consejo Municipal ni le supieron explicar, cuantos funcionarios serían los beneficiados.

Sin embargo, el alcalde de la capital asegura que con el ajuste, a trabajadores que ingresaron entre 1990 y 2010, se les hace justicia ya que en estos momento nadie puede vivir con los salarios que perciben.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
363,https://www.panamaamerica.com.pa/politica?page=20,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/panamenos-cautelosos-con-renovaciones-en-el-equipo-del-gabinete-1198444"">Panameños, cautelosos con renovaciones en el equipo del Gabinete</a></h2><span class=""seccion-autor"">Redacción | <a class=""__cf_email__"" data-cfemail=""94faf5f7fdfbfabae4f5d4f1e4f5e7f5baf7fbf9"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> | @panamaamerica</span><p class=""resumen"">En los dos años y medio de gestión, Laurentino Cortizo ha realizado varios movimientos en su equipo de trabajo.</p></div>",https://www.panamaamerica.com.pa/politica/panamenos-cautelosos-con-renovaciones-en-el-equipo-del-gabinete-1198444,"A pesar de que el presidente Laurentino Cortizo está por llegar a la mitad de su mandato, el 54% de los panameños está poco o nada de acuerdo con que se realicen cambios en el Gabinete.

Versión impresa

Sin embargo, otro 41% considera que sí se deben hacer cambios. El 5% restante dijo que no sabe o no respondió.

En febrero de 2020, Cortizo anunció cambios en el Ministerio de Seguridad y en el Ministerio de Gobierno. Juan Manuel Pino reemplazó a Rolando Mirones, mientras que Janaina Tewaney reemplazó a Carlos Romero.

A pocos días de cumplir su primer año de gestión, Cortizo anunció cambios en las carteras del Mides, Miviot y Minsa. En el Mides, María Inés Castillo pasó a reemplazar a Markova Concepción; Rogelio Paredes Robles pasó a reemplazar a Inés Samudio, y en el Minsa, Luis Francisco Sucre, reemplazó a Rosario Turner.

A lo largo de estos dos años y medio también se han dado dos cambios de gobernadores en la provincia de Panamá. Sheyla Grajales fue reemplazada por Judy Meana y posteriormente fue designada Carla García.

En el Ministerio de Relaciones Exteriores, Andy Ferrer, fue reemplazado por Érika Mouynes.

Héctor Brands fue designado como director del Instituto Panameño de Deportes (Pandeportes), en reemplazo de Eduardo Cerda.

30

meses de gestión cumplirá el gobierno del presidente Laurentino Cortizo. Fue electo el 5 de mayo de 2019.

En la Policía Nacional, también hubo movimientos durante este año. En reemplazo de Jorge Miranda, se designó al comisionado, Gabriel Medina Delgado, quien meses después fue cambiado por John Omar Dornheim Castillo. Miranda se acogió a su jubilación tras 30 años de servicios en la institución policial, sin embargo, se desconocen los motivos por el cual se sustituyó a Medina.

VEA TAMBIÉN: Desaprobación de la gestión del presidente Laurentino Cortizo crece a mitad de su mandato

Actualmente, existe mucha insatisfacción con la seguridad que se vive en el país, por lo que muchos panameños piden cambios de mando en el Ministerio de Seguridad Pública.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
372,https://www.panamaamerica.com.pa/politica?page=20,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/con-el-pie-izquierdo-inicia-proceso-contra-diputados-de-cambio-democratico-1198171"">Con el pie izquierdo inicia proceso contra diputados de Cambio Democrático</a></h2><span class=""seccion-autor""><a href=""/autor/francisco-paz"">Francisco Paz</a></span><p class=""resumen"">Abogado solicitó al Tribunal Electoral que sea dirimente en el proceso y no parte del mismo.</p></div>",https://www.panamaamerica.com.pa/politica/con-el-pie-izquierdo-inicia-proceso-contra-diputados-de-cambio-democratico-1198171,"El abogado Carlos Carrillo, quien tiene el poder legal para defender a los 15 diputados que enfrentan procesos disciplinarios a lo interno de Cambio Democrático (CD), espera que el Tribunal Electoral vele porque no se rompan los procedimientos y derechos establecidos.

Versión impresa

""El Tribunal Electoral, en sus actuaciones, debe garantizar ser el dirimente y no parte del problema"", dijo Carrillo.

La petición del jurista se da luego de que al momento de brindar una conferencia de prensa ayer, todavía no había sido notificado de ningún proceso contra los diputados ni se le han girado copias del mismo, a pesar de que lo han solicitado al partido.

Ha sido por otras fuentes, que los diputados, que adversan la directiva de Rómulo Roux, se han enterado que el Tribunal de Honor de CD admitió una denuncia presentada por el fiscal del partido, Raúl Andrade, contra estos.

Precisamente, el pasado martes, la defensa de los diputados presentó recusaciones contra Dilia Cornejo, Víctor Córdoba y Luis Cortés, integrantes del Tribunal de Honor y Disciplina de CD, y Raúl Andrade, fiscal del colectivo político.

Estas personas, según Carrillo, tienen relaciones tanto laborales, como económicas con los directivos del partido e, incluso, una está involucrada en los hechos irregulares por los cuales los diputados presentaron una denuncia administrativa ante el TE.

""No puede ser que personas que fueron denunciadas administrativamente y que tienen responsabilidad con el uso de fondos de CD, las que participen en una decisión"", declaró el abogado.



El apoyo de 15 diputados a la elección de Crispiano Adames, como presidente del Legislativo, sería la causal que pidió el fiscal de CD para expulsarlos.



Desde que se instaló esta Asamblea no ha habido una sola reunión de la directiva del partido con su bancada.

Por otra parte, Carlos Carrillo planteó que regresa a la palestra pública la controversia sobre si diputados que han ganado su curul en las urnas, pueden ser objeto de un proceso por sus opiniones en la Asamblea.

VEA TAMBIÉN: Desmantelan grupo logístico del Clan del Golfo en Panamá; hay nueve funcionarios aprehendidos

""Esta es una lucha política, pero estamos viendo la parte jurídica de un procedimiento que ha comenzado con el pie izquierdo, producto de factores reales de poder que lo que quieren es inhibir la posibilidad del desarrollo de la voluntad interna de un partido político"", sostuvo el abogado de los diputados.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
374,https://www.panamaamerica.com.pa/politica?page=20,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/tribunal-electoral-podria-presentar-demanda-contra-las-reformas-electorales-antes-que"">Tribunal Electoral podría presentar demanda contra las reformas electorales antes que termine el 2021</a></h2><span class=""seccion-autor"">Redacción | <a class=""__cf_email__"" data-cfemail=""553b34363c3a3b7b25341530253426347b363a38"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> | @panamaamerica</span><p class=""resumen"">El magistrado Heriberto Araúz explicó que la demanda es contra los artículos que se refieren a la ubicación de curules en los circuitos plurinominales.</p></div>",https://www.panamaamerica.com.pa/politica/tribunal-electoral-podria-presentar-demanda-contra-las-reformas-electorales-antes-que,"Antes que termine el 2021, el Tribunal Electoral (TE) podría presentar una demanda de inconstitucionalidad contra las reformas al Código Electoral.

Versión impresa

Así lo dio a conocer el magistrado presidente, Heriberto Araúz, quien dijo que están analizando, con el equipo técnico, la viabilidad de la demanda, porque debe tener el debido fundamento, de tal manera que la Corte Suprema de Justicia tenga un pronunciamiento a favor.

""Estamos trabajando en eso, una vez que se tenga ya definido se hará la presentación en la Corte Suprema de Justicia"", sostuvo Araúz.

El magistrado explicó que la demanda es contra los artículos que se refieren a la ubicación de curules en los circuitos plurinominales.

Agregó que las demandas contra las reformas electorales pudiera trastocar la agenda para las elecciones del 2024, en la medida que la Corte dictamine el fallo.

Araúz indicó que la Corte puede fallar antes que termine el próximo año o después de las elecciones del 2024.

Aclaró que si la Corte falla después del 2024, irían a las elecciones con las reglas actuales del Código Electoral.

El pasado mes de octubre, la Ley 227 que reforma el Código Electoral, fue publicado en Gaceta Oficial.

VEA TAMBIÉN Presidente Laurentino Cortizo solicita a dueños de bares y restaurantes que cumplan con pedir el QR

Cabe mencionar que la diputada Zulay Rodríguez presentó una demanda de inconstitucionalidad contra las reformas electorales, mientras que la Cámara de Comercio, Industria y Agricultura de Panamá (CCIAP) anunció que también presentará un recurso en contra de la ley.

El magistrado del Tribunal Electoral, Heriberto Araúz, dijo que antes que termine el 2021, podrían presentar una demanda de inconstitucionalidad contra las reformas electorales. Vía: @victorarosemena pic.twitter.com/5tCIeW0j7T— PanamáAmérica (@PanamaAmerica) November 30, 2021

¡Mira lo que tiene nuestro canal de Youtube!","
","
"
378,https://www.panamaamerica.com.pa/politica?page=21,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/tribunal-electoral-inscritos-en-partidos-politicos-ascienden-1598190-adherentes-1197895"">Tribunal Electoral: Inscritos en partidos políticos ascienden a 1,598,190 adherentes</a></h2><span class=""seccion-autor"">Redacción | <a class=""__cf_email__"" data-cfemail=""274946444e48490957466742574654460944484a"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> | @panamaamerica</span><p class=""resumen"">De primer lugar, aparece el Partido Revolucionario Democrático (PRD) con 676,663 afiliados, seguido de Cambio Democrático (CD) con 294,102 y el Partido Panameñista con 272,745.</p></div>",https://www.panamaamerica.com.pa/politica/tribunal-electoral-inscritos-en-partidos-politicos-ascienden-1598190-adherentes-1197895,"Un total de 1,598,190 panameños están inscritos en partidos políticos legalmente constituidos y en formación, según cifras de la Dirección Nacional de Organización Electoral.

Versión impresa

La cifra de inscritos es hasta las 7:30 de este viernes 26 de noviembre.

De primer lugar, aparece el Partido Revolucionario Democrático (PRD) con 676,663 afiliados, seguido de Cambio Democrático (CD) con 294,102 y el Partido Panameñista con 272,745.

En tanto, Realizando Metas (RM) tiene 124,741 adherentes; el Movimiento Liberal Republicano Nacionalista (Molirena) 89,519; el Partido Alternativa Independiente Social (PAIS), 27,584; Alianza, 26,057; y el Partido Popular (PP), 19,247 registrados.

Por otro lado, de los partidos que están en formación, el Movimiento Otro Camino (MOCA) cuenta con 46,615 inscritos, Unión Nacional Independiente (UNI) tiene 12,228 adherentes, Frente Amplio por la Democracia (FAD) registra 7,981 y el Partido Torrijista Revolucionario (PTR) suma 708 miembros.

En cuanto a la recolección de firmas para una constituyente paralela por iniciativa ciudadana, el grupo Firmo por Panamá obtuvo 11,696 rúbricas y el Movimiento Ciudadano Panamá Decide logró 5,002.

VEA TAMBIÉN Laurentino Cortizo designa al exdiputado Bernabé Pérez como director del SUME 911

Mientras que el Movimiento Justicia Social culminó su periodo de recolección de firmas el 3 de noviembre de 2021.

Compartimos actualización de cifras para hoy viernes 26 de noviembre de 2021 a las 7:30 a.m.



Cifras de inscritos a partidos políticos y en formación.⁣#TribunalContigo pic.twitter.com/0X1Ruqj1aM— Tribunal Electoral (@tepanama) November 26, 2021

¡Mira lo que tiene nuestro canal de Youtube!","
","
"
383,https://www.panamaamerica.com.pa/politica?page=21,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/cuestionan-que-el-expresidente-juan-carlos-varela-no-sea-denunciado-penalmente-por-obras"">Cuestionan que el expresidente Juan Carlos Varela no sea denunciado penalmente por obras fallidas</a></h2><span class=""seccion-autor"">Redacción | <a class=""__cf_email__"" data-cfemail=""82ece3e1ebedecacf2e3c2e7f2f1e3ace1edef"" href=""/cdn-cgi/l/email-protection"">[email protected]</a> | @panamaamerica</span><p class=""resumen"">Voceros de la Caja de Seguro Social (CSS) afirmaron que las universidades Tecnológica de Panamá y Santa María La Antigua advierten que las estructuras de la Policlínica de Penonomé, cuya construcción fue paralizada por el entonces presidente Juan Carlos Varela, no pueden ser utilizadas para fines hospitalarios por su avanzado estado de deterioro y deben ser derribadas.</p></div>",https://www.panamaamerica.com.pa/politica/cuestionan-que-el-expresidente-juan-carlos-varela-no-sea-denunciado-penalmente-por-obras,"Ante la posibilidad de que tengan que ser demolidas las estructuras construidas para albergar la Policlínica de Penonomé, diferentes sectores preguntan por qué el expresidente Juan Carlos Varela no ha sido denunciado penalmente por paralizar esta obra y permitir que se perdiera la inversión realizada.

Versión impresa

Voceros de la Caja de Seguro Social (CSS) afirmaron en Telemetro que las universidades Tecnológica de Panamá y Santa María La Antigua advierten que las estructuras no pueden ser utilizadas para fines hospitalarios por su avanzado estado de deterioro.

El entonces presidente Juan Carlos Varela ordenó paralizar unas siete estructuras hospitalarias en todo el país por presuntas irregularidades, lo que motivó que en algunas el costo se disparara y en otras se perdieran las estructuras.

La posible pérdida de las estructuras levantadas en Penonomé ha desatado todo tipo de cuestionamientos en las redes sociales sobre por qué Juan Carlos Varela no ha sido denunciado por sus erráticas decisiones.

""Si las estructuras de hospitales de Aguadulce y Penonomé deben ser destruidas porque al gobierno de Varela no le dio la gana de seguir porque las inició @martinelli, entonces ¿quién es el responsable de semejante acto de corrupción que la dejó perder. Quién dio la orden para que no se siguiera?, cuestionó el representante de San Francisco, el perredista Carlos Pérez Herrera.

Mientras que el dirigente de los médicos intensivista, Julio Sandoval, también preguntó, ¿y quién es el responsable?

El empresario Gazy Waked fue más directo y aseguró que el responsable de dejar perder esas obras es Juan Carlos Varela y sus ""compinches"".

$14

millones costaba inicialmente la Policlínica de Penonomé. $999.8

millones terminará costando la Ciudad de la Salud, unos $400 millones más, por la paralización ordenada por Varela.

El tuitero Javier Sánchez le pregunta al gobierno de Laurentino Cortizo, ¿por qué no ha denunciado a Juan Carlos Varela? y agrega que tal vez es porque el PRD y el Panameñista son ""aliados"".

VEA TAMBIÉN: [VIDEO] ¿Cómo operó el sistema de justicia bajo la administración Juan Carlos Varela?

Mientras Juan Carlos Valdés sostiene que Juan Carlos Varela debe ser investigado y juzgado por atentar contra la salud pública y por un crimen de lesa humanidad.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
384,https://www.panamaamerica.com.pa/politica?page=21,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/poder-del-voto-es-vital-para-limpiar-la-politica-1197510"">Poder del voto es vital para limpiar la política</a></h2><span class=""seccion-autor""><a href=""/autor/francisco-paz"">Francisco Paz</a></span><p class=""resumen"">Panamá es un país chico y todos nos conocemos, es la expresión del arzobispo sobre la responsabilidad como ciudadanos de escoger a personas que no estén ligadas a actividades delictivas.</p></div>",https://www.panamaamerica.com.pa/politica/poder-del-voto-es-vital-para-limpiar-la-politica-1197510,"Ante la amenaza de que el narcotráfico se esté entrometiendo en la política, el arzobispo de Panamá, José Domingo Ulloa, insistió en los valores que debe tener cada uno, ya que somos responsables como ciudadanos desde el momento en que elegimos a los que nos gobiernan.

Versión impresa

""En Panamá, todos nos conocemos. Que nadie me venga con el cuento que yo no conozco a este o este"", dijo el obispo, quien hace la observación que uno de los elementos necesarios que se deben cambiar está en el poder que cada ciudadano tiene con su voto.

Ulloa fue muy cauteloso al ser cuestionado sobre la vinculación de políticos con actividades ilegales, aunque reconoció que es evidente la presencia del narcotráfico en la política.

""Ojalá los expertos puedan crear comisiones y dar respuesta certera a esas infiltraciones que pudiera haber, con legislaciones más actuales para enfrentar esta amenaza"", dijo el prelado.

El líder de la iglesia católica abogó porque existan políticas de Estado tendientes a erradicar la inseguridad que viven los ciudadanos.

VEA TAMBIÉN: Molirena respalda investigación por peculado en la Lotería y niega mal manejo de subsidio

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
